uid,iid,pop_value,time
499,45,0.0022,959620182
510,45,0.00207,972281506
590,45,0.00197,974692545
553,45,0.00202,976654850
587,45,0.00198,974655272
576,45,0.00217,958309216
501,45,0.00196,975512987
577,45,0.00203,975998840
624,45,0.00202,965526955
661,45,0.00197,974699026
669,45,0.00205,966614088
559,45,0.00233,959806429
626,45,0.00201,974382753
519,45,0.00183,970591306
565,45,0.00203,976671676
616,45,0.00212,967749356
920,45,0.00155,971022955
672,45,0.0021,963978231
570,45,0.00204,976756580
580,45,0.00206,968572662
687,45,0.00192,972017905
645,45,0.00213,966092286
622,45,0.00212,966271433
735,45,0.00202,960976797
670,45,0.00221,958627366
759,45,0.00203,976048442
751,45,0.00208,967525516
719,45,0.00212,965248734
671,45,0.00212,966302112
849,45,0.00196,974762550
790,45,0.00203,983053894
640,45,0.00219,960142938
693,45,0.00191,977432011
755,45,0.00195,973317626
743,45,0.00209,965502750
695,45,0.00205,976128576
720,45,0.00209,963799886
885,45,0.00206,976235043
817,45,0.00198,975702441
688,45,0.00207,965354158
766,45,0.00206,976248157
721,45,0.00236,956756822
732,45,0.00211,965185922
733,45,0.0021,965184422
787,45,0.00207,962333146
767,45,0.00209,961546571
851,45,0.00196,974754725
768,45,0.00575,1024857705
835,45,0.00208,965416321
776,45,0.00209,961445618
821,45,0.00197,974711110
846,45,0.00204,965561082
838,45,0.0021,965179320
773,45,0.00196,975475444
930,45,0.00199,961191121
842,45,0.00373,997813025
907,45,0.00204,965311875
855,45,0.00208,962660396
798,45,0.00197,975393610
792,45,0.00199,974858569
887,45,0.00198,974160716
823,45,0.00197,974658491
811,45,0.00222,960502308
836,45,0.00197,974742106
904,45,0.00197,974693218
857,45,0.00209,961542153
844,45,0.00212,957390094
863,45,0.00206,961729751
856,45,0.00223,959962764
951,45,0.00197,974740049
813,45,0.00336,998323822
41,46,0.00204,974061311
10,46,0.00188,968631289
360,46,0.00262,959214288
7,46,0.00277,958779180
75,46,0.0021,974710346
94,46,0.00216,975273175
77,46,0.00242,962670900
11,46,0.00262,965360013
18,46,0.00213,974637165
4,46,0.0029,957625043
495,46,0.0021,974704617
197,46,0.00212,974851304
65,46,0.00265,960649957
31,46,0.0021,974735289
12,46,0.00276,966976014
47,46,0.00212,974411092
58,46,0.00235,961939672
36,46,0.00283,963867630
362,46,0.0027,965826113
123,46,0.00241,962366770
28,46,0.0024,962754378
23,46,0.00213,974610347
32,46,0.00429,999113032
55,46,0.00275,966643945
17,46,0.0021,974739559
233,46,0.00264,965159929
14,46,0.0027,966097144
66,46,0.00262,965363569
48,46,0.00282,957715339
310,46,0.00264,965280200
27,46,0.00213,974494612
98,46,0.0021,974749925
50,46,0.00269,967606871
864,46,0.00201,976586147
73,46,0.00208,976246911
44,46,0.00298,956784230
160,46,0.00265,960681569
128,46,0.00258,962827589
53,46,0.00197,973220627
45,46,0.00255,962934826
363,46,0.00214,968392128
167,46,0.00255,962963696
74,46,0.00265,965678097
70,46,0.00274,965932176
142,46,0.00193,973374863
46,46,0.00216,975470348
256,46,0.00209,974838587
90,46,0.00182,972055543
42,46,0.002,973989244
68,46,0.00265,965705821
56,46,0.00199,976817482
115,46,0.00216,975200810
140,46,0.00267,965184394
109,46,0.00204,974180910
85,46,0.00196,972930926
78,46,0.00203,976527126
69,46,0.00238,962686758
116,46,0.00216,975344634
79,46,0.00261,959441689
173,46,0.00272,964825069
107,46,0.00206,976281258
118,46,0.00262,959217634
104,46,0.00201,973748196
569,46,0.00273,965968529
144,46,0.00201,976773674
156,46,0.00214,974429390
182,46,0.00274,967305042
129,46,0.00195,977003698
184,46,0.00266,967585127
218,46,0.00242,962680740
148,46,0.00233,1030591803
393,46,0.00262,959210657
249,46,0.00262,961092406
159,46,0.0021,974770880
195,46,0.00214,974933188
125,46,0.00211,974259392
215,46,0.00433,996124348
222,46,0.00199,976824466
557,46,0.00273,966731535
225,46,0.00254,962937283
274,46,0.00262,959292432
344,46,0.00265,965713854
226,46,0.00214,983893069
155,46,0.00216,974996514
181,46,0.0024,962582267
199,46,0.00242,962635297
211,46,0.00211,975697081
219,46,0.00218,977543417
223,46,0.00196,976933705
275,46,0.00252,968094780
272,46,0.0021,974694992
206,46,0.00209,976214430
248,46,0.0021,974694008
456,46,0.00216,975368550
341,46,0.00619,1006029316
260,46,0.00267,965063674
526,46,0.00274,967273829
380,46,0.00179,968919078
432,46,0.00283,964403675
253,46,0.0021,975792909
410,46,0.00263,959301549
212,46,0.00262,965351860
550,46,0.00194,977090042
210,46,0.0027,966093610
238,46,0.00216,974999669
367,46,0.00271,965238618
473,46,0.00272,964808298
307,46,0.00251,968007128
255,46,0.00202,973905281
289,46,0.00214,975528015
504,46,0.00263,965765788
978,46,0.00274,965965727
574,46,0.0021,974786696
378,46,0.00216,975191366
442,46,0.00263,965765527
308,46,0.00264,965324699
270,46,0.00266,965098960
527,46,0.00273,967221809
386,46,0.00209,978103428
447,46,0.00214,974929480
422,46,0.00265,965671851
315,46,0.00636,998153859
329,46,0.00213,974646490
347,46,0.00217,975436305
301,46,0.00215,974887853
317,46,0.00253,962984054
361,46,0.00255,960311814
416,46,0.00189,968570653
339,46,0.00293,963546974
364,46,0.0027,965869769
518,46,0.00285,957757749
292,46,0.00235,962462733
333,46,0.00208,976046974
328,46,0.00262,959227202
346,46,0.0021,974684317
387,46,0.00178,968901802
537,46,0.00263,965787687
396,46,0.00299,956763540
338,46,0.00267,961180031
573,46,0.00237,961986084
540,46,0.00206,974205941
366,46,0.0021,974694518
368,46,0.00208,975980460
496,46,0.00215,977433459
465,46,0.00264,965341500
428,46,0.00275,966634961
487,46,0.00294,963420358
391,46,0.00196,973262922
517,46,0.00216,975189896
421,46,0.00276,966603351
388,46,0.00258,960005768
427,46,0.00198,973655739
489,46,0.00215,968416388
644,46,0.00264,965319742
591,46,0.00198,976670873
470,46,0.00291,957284579
508,46,0.00263,965408442
650,46,0.00216,975345141
469,46,0.00219,968387318
477,46,0.00276,966907368
497,46,0.00268,965512937
712,46,0.00265,965674194
600,46,0.0029,957376458
498,46,0.00246,962593022
452,46,0.00264,965331613
468,46,0.00271,958872768
575,46,0.0026,959491340
439,46,0.00199,973912965
558,46,0.00252,968213321
493,46,0.0021,974697538
509,46,0.00268,966188271
505,46,0.00346,1003795302
449,46,0.00265,959972893
605,46,0.0021,974712875
812,46,0.00214,974868734
592,46,0.00276,966571896
611,46,0.00263,958495100
715,46,0.00216,974988046
636,46,0.00263,965782934
481,46,0.00201,976596537
499,46,0.00264,959620150
581,46,0.00267,961292825
709,46,0.00205,976363821
590,46,0.0021,974692730
587,46,0.00211,974655068
576,46,0.00266,958306224
711,46,0.00304,956751458
737,46,0.00274,965958707
667,46,0.00266,964978681
514,46,0.00217,975098004
597,46,0.00214,983737811
501,46,0.00215,975512884
559,46,0.00264,959806144
626,46,0.00211,974295632
519,46,0.00192,970591939
522,46,0.00194,982780419
615,46,0.00216,974965807
585,46,0.00291,957311283
613,46,0.0021,974749855
572,46,0.00194,972920772
889,46,0.00264,965310218
960,46,0.00293,957209999
583,46,0.00231,962155443
947,46,0.00198,973632747
660,46,0.00267,967776204
604,46,0.00233,962559560
687,46,0.00179,972017856
998,46,0.00275,965998029
645,46,0.0027,966091833
762,46,0.00216,975452883
595,46,0.00274,966349731
654,46,0.00264,965160384
670,46,0.00274,958627324
684,46,0.0021,974662981
759,46,0.00208,976048303
700,46,0.00206,968520410
719,46,0.00272,965247875
918,46,0.00239,962485377
632,46,0.00206,976302343
671,46,0.0027,966302060
926,46,0.00262,959283804
791,46,0.00212,975646749
693,46,0.00214,977431947
819,46,0.00238,962686343
837,46,0.00187,972506879
739,46,0.00265,959915289
758,46,0.00211,975731397
704,46,0.00485,1007405632
752,46,0.00265,961607294
743,46,0.00264,965501734
866,46,0.00265,965798976
763,46,0.0021,974770743
807,46,0.00265,965633305
695,46,0.00209,976128059
688,46,0.00261,965354046
722,46,0.00267,965192009
841,46,0.0021,974777729
733,46,0.00265,965182248
787,46,0.00241,962332965
902,46,0.00264,959134526
749,46,0.0028,964118060
738,46,0.00204,974065622
799,46,0.00268,966226069
890,46,0.00194,973192433
788,46,0.00277,964041886
903,46,0.00251,960076142
829,46,0.00262,965357875
838,46,0.00264,965179538
775,46,0.00306,956930417
930,46,0.00267,961190927
842,46,0.00621,997812380
898,46,0.00198,976810623
792,46,0.00214,974858475
854,46,0.00216,975134829
853,46,0.00264,965334557
793,46,0.00291,957361623
904,46,0.0021,974694582
830,46,0.00277,958160423
844,46,0.00291,957389140
860,46,0.00291,963491837
939,46,0.00196,972958473
913,46,0.00166,971320819
905,46,0.00262,965606501
957,46,0.00265,965653944
813,46,0.00559,998323767
941,46,0.00262,965352007
867,46,0.00207,976337898
901,46,0.00268,965071086
924,46,0.00257,968197904
847,46,0.00217,977449321
13,47,0.00223,958789991
10,47,0.00221,970582620
385,47,0.0019,957458754
150,47,0.00202,966251552
25,47,0.00223,974597086
77,47,0.00241,962780524
11,47,0.00211,965360068
18,47,0.00223,974636427
15,47,0.0021,967062684
30,47,0.00223,974735903
26,47,0.00208,967431159
152,47,0.00213,973272829
145,47,0.00224,974657804
16,47,0.00235,976833342
49,47,0.00211,963876754
113,47,0.00226,961529385
9,47,0.00247,977331015
123,47,0.00235,962367183
23,47,0.00224,974610639
32,47,0.00829,1028007520
59,47,0.00212,966014509
22,47,0.00224,974696410
17,47,0.00225,974739220
24,47,0.00237,977373088
66,47,0.00211,965364354
39,47,0.0021,967132089
105,47,0.00219,974084024
310,47,0.0021,965279352
61,47,0.00187,957672724
54,47,0.00225,975201228
91,47,0.00274,979768607
35,47,0.00223,974738611
52,47,0.00223,958828264
232,47,0.00228,976349046
73,47,0.00224,976246741
306,47,0.00274,978241981
89,47,0.00207,966996620
44,47,0.00199,956787072
160,47,0.00218,960676335
87,47,0.00733,1020442280
72,47,0.00225,975428922
29,47,0.00223,974707223
80,47,0.00223,974708796
196,47,0.0023,974821928
102,47,0.00227,974760030
131,47,0.00213,965088172
100,47,0.00213,965088409
56,47,0.00225,974742776
88,47,0.00224,975056325
143,47,0.00224,958588272
114,47,0.00227,976678190
115,47,0.00305,981428948
127,47,0.00673,1022688994
285,47,0.00225,975194214
122,47,0.00246,962667817
103,47,0.00142,992717518
92,47,0.00209,971206787
85,47,0.00209,972931127
78,47,0.00228,976526175
250,47,0.00194,957028514
108,47,0.00208,972408132
79,47,0.00224,959441041
132,47,0.00188,968643350
180,47,0.00205,964119527
209,47,0.0021,967244366
141,47,0.00247,962633692
216,47,0.00221,960793368
144,47,0.00234,976775258
119,47,0.00244,977337650
402,47,0.00227,960525786
112,47,0.00207,956855321
162,47,0.0015,1000931725
148,47,0.00815,1029891182
221,47,0.00228,974877472
183,47,0.00227,974763747
288,47,0.00227,974761071
246,47,0.00207,965560462
161,47,0.00227,960594524
352,47,0.0023,960402052
394,47,0.00935,1032406385
254,47,0.00223,975800725
185,47,0.00201,965789552
157,47,0.00225,974847156
222,47,0.00235,976821942
584,47,0.00222,959911289
342,47,0.00813,1030230204
223,47,0.00235,976934080
189,47,0.00244,962607502
271,47,0.00223,974590433
627,47,0.00234,960156553
598,47,0.00253,977850877
240,47,0.00256,982770237
228,47,0.00241,962790532
220,47,0.00208,967336340
268,47,0.00266,1011117052
320,47,0.00229,969652850
279,47,0.0021,965327032
243,47,0.00223,960857224
401,47,0.00225,975362995
244,47,0.00212,965243029
213,47,0.00213,958011178
277,47,0.00219,973982519
438,47,0.00205,965859869
376,47,0.00212,973021853
532,47,0.00251,962675991
263,47,0.00212,972691479
267,47,0.0023,974815218
296,47,0.00227,974960330
356,47,0.00213,965098398
290,47,0.00216,963563116
405,47,0.00223,974610271
369,47,0.00227,971064010
289,47,0.0022,975528664
261,47,0.00202,965748530
298,47,0.00212,963794641
251,47,0.00208,967518023
574,47,0.0023,974788976
562,47,0.00223,976203679
278,47,0.00224,958529232
377,47,0.00233,962991548
305,47,0.00225,974744182
527,47,0.0021,967221874
422,47,0.00203,965671890
459,47,0.00212,965078150
337,47,0.002,956954479
301,47,0.00228,974888230
398,47,0.00237,961101850
318,47,0.00221,975989135
416,47,0.00189,968570719
364,47,0.00207,965876888
355,47,0.00227,962060942
292,47,0.00235,962463612
325,47,0.00225,960349763
384,47,0.00242,962566078
425,47,0.0021,967230616
415,47,0.00247,984860700
533,47,0.00227,974765210
480,47,0.00223,974641737
387,47,0.00197,968902048
426,47,0.00217,973823095
534,47,0.00223,974705798
506,47,0.00221,975562039
396,47,0.002,956762836
338,47,0.0023,961182130
335,47,0.00223,974336979
368,47,0.00222,975980045
414,47,0.00221,975992805
428,47,0.00203,966635233
740,47,0.00211,965273048
375,47,0.00224,976231681
549,47,0.00225,975137661
420,47,0.00292,979334404
391,47,0.00212,973261977
421,47,0.00202,966602583
642,47,0.00203,965709597
489,47,0.00188,968418641
408,47,0.00227,974771314
548,47,0.00228,974780369
404,47,0.00219,969323722
466,47,0.00215,964998263
423,47,0.00208,967480644
508,47,0.00206,965409974
463,47,0.00191,957748961
477,47,0.00219,975729210
546,47,0.00226,974842882
429,47,0.00592,1023731130
564,47,0.00226,975010025
488,47,0.00226,975423907
467,47,0.0022,975975803
445,47,0.00202,966303208
479,47,0.00187,968391072
594,47,0.00244,962606043
566,47,0.00223,974712332
481,47,0.00227,976593552
528,47,0.00219,975948137
789,47,0.00207,964673565
628,47,0.00212,959715382
649,47,0.00227,974768201
587,47,0.00224,974653762
552,47,0.00563,1034188606
737,47,0.00213,965266502
593,47,0.0021,965341858
582,47,0.00204,971854304
514,47,0.00224,975098673
834,47,0.00226,975006498
617,47,0.0021,973116285
724,47,0.00227,963434459
643,47,0.00274,978242277
539,47,0.00226,959216043
536,47,0.00237,977019765
746,47,0.00207,967279891
741,47,0.00221,975559499
616,47,0.00203,967752152
572,47,0.0021,972919645
805,47,0.0021,972439292
596,47,0.00227,974768972
653,47,0.00225,974402058
580,47,0.00189,968574879
673,47,0.00228,974914271
764,47,0.00258,982532881
682,47,0.00272,978358848
714,47,0.00201,966779900
606,47,0.00198,967848410
809,47,0.00266,978570873
765,47,0.0021,965307240
762,47,0.00225,975450274
595,47,0.00204,966350349
680,47,0.00214,973211484
735,47,0.00233,960974639
786,47,0.00227,974772306
716,47,0.00227,961863575
654,47,0.00213,965143819
655,47,0.00224,976301360
656,47,0.00192,957565307
736,47,0.00215,965217880
683,47,0.00223,974699724
816,47,0.00288,978902350
742,47,0.00227,976495913
671,47,0.00203,966301677
702,47,0.00225,974843979
819,47,0.00254,962685318
967,47,0.00224,970621853
758,47,0.00219,975730880
755,47,0.00212,973317990
859,47,0.0021,963618179
814,47,0.00202,965723059
883,47,0.00224,1039273971
948,47,0.00203,964124534
695,47,0.00223,976140569
720,47,0.00229,961550816
757,47,0.00222,975857545
732,47,0.00217,965186578
750,47,0.00235,962899619
802,47,0.00227,976645331
728,47,0.00219,961459111
815,47,0.00228,958600148
768,47,0.00223,974606707
896,47,0.00225,975123871
808,47,0.00211,966006912
838,47,0.00216,965177316
892,47,0.0023,974825086
974,47,0.00203,965507389
943,47,0.00214,965164790
823,47,0.00224,974659452
894,47,0.00221,975560860
810,47,0.00224,958780306
872,47,0.00226,974437915
836,47,0.00223,974737386
993,47,0.00218,969480245
827,47,0.00212,971487346
860,47,0.00224,963491004
856,47,0.00223,959963069
957,47,0.00203,965654051
945,47,0.00219,972243017
818,47,0.0021,965312623
946,47,0.00223,974712222
877,47,0.00211,958062413
886,47,0.00227,960304831
847,47,0.00233,977449270
971,47,0.00247,962638326
360,48,0.00299,959215515
7,48,0.00294,959890093
25,48,0.00197,974598773
77,48,0.00238,962671158
18,48,0.00197,974640559
139,48,0.00215,964220804
12,48,0.00226,966975711
15,48,0.0022,967062395
3,48,0.00218,972479132
247,48,0.00235,962594161
152,48,0.00194,973270947
201,48,0.00194,975610237
21,48,0.00228,966609345
145,48,0.00195,974658844
58,48,0.00246,961939799
16,48,0.0018,976833524
36,48,0.00211,963866911
49,48,0.00214,963975147
2,48,0.00261,961699233
113,48,0.00263,961528406
23,48,0.00197,974609855
205,48,0.00215,965058701
193,48,0.00231,967600270
32,48,0.00302,958500304
93,48,0.00228,965854372
81,48,0.00363,956709149
22,48,0.00195,974781863
233,48,0.00217,965159033
20,48,0.00279,971448228
111,48,0.00211,963997497
66,48,0.00224,965364560
39,48,0.0022,967134214
310,48,0.00221,965276688
40,48,0.0029,959648239
60,48,0.00194,973200905
54,48,0.00192,975202116
230,48,0.00195,974659107
126,48,0.00183,976227620
158,48,0.00176,978102672
73,48,0.00182,976218910
89,48,0.00224,966998336
44,48,0.00364,956787198
160,48,0.0027,960677780
86,48,0.00195,974693455
128,48,0.00234,962827980
53,48,0.00194,973216660
84,48,0.00348,957284182
363,48,0.0037,999720177
164,48,0.00313,958168298
46,48,0.0019,975468913
136,48,0.0022,963275554
90,48,0.00245,972054163
68,48,0.00226,965706499
56,48,0.0018,976817758
82,48,0.0035,1004411900
99,48,0.00238,962256043
115,48,0.00193,974938864
134,48,0.00224,966314987
103,48,0.00159,991357186
820,48,0.00195,974647201
250,48,0.00355,957030408
79,48,0.00212,983735355
180,48,0.00221,964119601
173,48,0.00224,964826154
118,48,0.00299,959219347
172,48,0.00192,975133399
186,48,0.00299,968904672
121,48,0.00193,974924589
104,48,0.00197,973746569
165,48,0.00195,974788567
156,48,0.00194,974427393
179,48,0.00194,974763948
300,48,0.00222,965504051
182,48,0.0022,967304868
178,48,0.0024,962583535
434,48,0.0027,970169229
129,48,0.0023,984511768
218,48,0.00237,962680671
229,48,0.00221,967343339
393,48,0.00299,959210896
241,48,0.00181,976485539
188,48,0.00247,967941342
161,48,0.00272,960693472
352,48,0.00271,960402718
195,48,0.00193,974934612
217,48,0.00384,999284732
225,48,0.00231,962935570
274,48,0.00298,959295080
343,48,0.00195,973197443
797,48,0.00194,974770012
181,48,0.00388,986001342
199,48,0.00242,962635622
211,48,0.00191,975696779
259,48,0.00195,974700590
302,48,0.00195,974700159
227,48,0.00194,974837744
293,48,0.00362,957206785
295,48,0.00228,966601690
268,48,0.0028,971314919
340,48,0.00288,959559580
287,48,0.00229,962989968
260,48,0.00215,965063471
284,48,0.00274,970968632
374,48,0.00196,974486817
380,48,0.00295,968919526
432,48,0.00212,964403212
311,48,0.00197,974596283
410,48,0.00299,959300454
231,48,0.00182,976213764
438,48,0.00228,965859710
257,48,0.00202,972794354
332,48,0.0022,963325930
376,48,0.00194,973022314
403,48,0.00195,974817480
334,48,0.00267,970510993
307,48,0.00246,968006595
405,48,0.00197,974609693
236,48,0.00218,965200386
646,48,0.00213,963642705
647,48,0.00223,965485358
490,48,0.00263,971213098
294,48,0.00271,970441797
417,48,0.00193,974886143
324,48,0.00225,966105094
512,48,0.00191,975514225
413,48,0.00269,1013195042
635,48,0.00174,976899452
331,48,0.00262,960124473
562,48,0.00182,976203774
457,48,0.00233,962831168
459,48,0.00215,965076586
316,48,0.00192,975162096
397,48,0.00224,967039607
454,48,0.00229,966691463
599,48,0.00228,966517016
478,48,0.00212,963682248
364,48,0.00226,965871431
355,48,0.00244,962059759
474,48,0.00182,976203097
292,48,0.0023,962462558
323,48,0.00259,970073222
437,48,0.00189,975787794
